
 55	1	0.15500000E+01 0.22950750E+00 0.38214313E-06 0.98334469E+00 0.97092223E+00
 56	1	0.15600000E+01 0.23163079E+00 0.39409155E-06 0.98264759E+00 0.97158891E+00
 57	1	0.15700000E+01 0.24128357E+00 0.41654346E-06 0.98192125E+00 0.97228891E+00
 58	1	0.15800000E+01 0.24851080E+00 0.43717847E-06 0.98117821E+00 0.97301114E+00
 59	1	0.15900000E+01 0.25573896E+00 0.45650868E-06 0.98042846E+00 0.97374445E+00
 60	1	0.16000000E+01 0.26046785E+00 0.47655553E-06 0.97961982E+00 0.97452223E+00
 61	1	0.16100000E+01 0.26713001E+00 0.49965460E-06 0.97879850E+00 0.97531110E+00
 62	1	0.16200000E+01 0.27816887E+00 0.52656302E-06 0.97796756E+00 0.97612220E+00
 63	1	0.16300000E+01 0.28643311E+00 0.55242157E-06 0.97709264E+00 0.97696668E+00
 64	1	0.16400000E+01 0.29060675E+00 0.57553686E-06 0.97617359E+00 0.97783333E+00
 65	1	0.16500000E+01 0.30100317E+00 0.60404726E-06 0.97525448E+00 0.97872221E+00
 66	1	0.16600000E+01 0.30662038E+00 0.63175135E-06 0.97426980E+00 0.97964442E+00
 67	1	0.16700000E+01 0.31413712E+00 0.66237985E-06 0.97327472E+00 0.98058891E+00
 68	1	0.16800000E+01 0.32691915E+00 0.70259931E-06 0.97224107E+00 0.98157775E+00
 69	1	0.16900000E+01 0.33102887E+00 0.72731901E-06 0.97117424E+00 0.98257780E+00
 70	1	0.17000000E+01 0.34250946E+00 0.76885619E-06 0.97009421E+00 0.98360002E+00
 71	1	0.17100000E+01 0.35154247E+00 0.80740125E-06 0.96894851E+00 0.98467779E+00
 72	1	0.17200000E+01 0.35971095E+00 0.84695393E-06 0.96776953E+00 0.98577780E+00
 73	1	0.17300000E+01 0.36914780E+00 0.88920817E-06 0.96656220E+00 0.98689997E+00
 74	1	0.17400000E+01 0.37968566E+00 0.93917969E-06 0.96529221E+00 0.98806667E+00
 75	1	0.17500000E+01 0.38367328E+00 0.97627720E-06 0.96400738E+00 0.98926669E+00
 76	1	0.17600000E+01 0.39316244E+00 0.10277547E-05 0.96266998E+00 0.99049997E+00
 77	1	0.17700000E+01 0.40262560E+00 0.10790271E-05 0.96128731E+00 0.99176669E+00
 78	1	0.17800000E+01 0.41423615E+00 0.11228336E-05 0.95985637E+00 0.99306667E+00
 79	1	0.17900000E+01 0.42558135E+00 0.11843853E-05 0.95837572E+00 0.99441111E+00
 80	1	0.18000000E+01 0.43636112E+00 0.12456368E-05 0.95684716E+00 0.99578887E+00
 81	1	0.18100000E+01 0.44985260E+00 0.13311475E-05 0.95530026E+00 0.99718887E+00
 82	1	0.18200000E+01 0.46207270E+00 0.14060060E-05 0.95366807E+00 0.99864447E+00
 83	1	0.18300000E+01 0.47206818E+00 0.14804070E-05 0.95194365E+00 0.10001667E+01
 84	1	0.18400000E+01 0.48964433E+00 0.15775563E-05 0.95020368E+00 0.10017111E+01
 85	1	0.18500000E+01 0.49476642E+00 0.16529374E-05 0.94837327E+00 0.10033112E+01
 86	1	0.18600000E+01 0.50717842E+00 0.17439642E-05 0.94650781E+00 0.10049334E+01
 87	1	0.18700000E+01 0.51726694E+00 0.18163599E-05 0.94457926E+00 0.10066111E+01
 88	1	0.18800000E+01 0.52926013E+00 0.19248422E-05 0.94255330E+00 0.10083444E+01
 89	1	0.18900000E+01 0.54825800E+00 0.21095636E-05 0.94045523E+00 0.10101334E+01
 90	1	0.19000000E+01 0.55387724E+00 0.21546832E-05 0.93830954E+00 0.10119667E+01
 91	1	0.19100000E+01 0.57568690E+00 0.23427499E-05 0.93602618E+00 0.10138667E+01
 92	1	0.19200000E+01 0.59217056E+00 0.25041252E-05 0.93368388E+00 0.10158111E+01
 93	1	0.19300000E+01 0.60105103E+00 0.26278885E-05 0.93127497E+00 0.10178111E+01
 94	1	0.19400000E+01 0.63043399E+00 0.28551041E-05 0.92873672E+00 0.10198778E+01
 95	1	0.19500000E+01 0.63744640E+00 0.29937540E-05 0.92614957E+00 0.10219778E+01
 96	1	0.19600000E+01 0.66122989E+00 0.32755690E-05 0.92341957E+00 0.10241555E+01
 97	1	0.19700000E+01 0.66935216E+00 0.34214484E-05 0.92055595E+00 0.10264111E+01
 98	1	0.19800000E+01 0.67499491E+00 0.36390099E-05 0.91768066E+00 0.10286889E+01
 99	1	0.19900000E+01 0.70987653E+00 0.40374912E-05 0.91452636E+00 0.10311000E+01
 100	1	0.20000000E+01 0.73070735E+00 0.43394357E-05 0.91131382E+00 0.10335444E+01
 101	1	0.20100000E+01 0.74567551E+00 0.46157649E-05 0.90805475E+00 0.10360222E+01
 102	1	0.20200000E+01 0.76432152E+00 0.49163002E-05 0.90443205E+00 0.10386778E+01
 103	1	0.20300000E+01 0.79153301E+00 0.53961461E-05 0.90081596E+00 0.10413333E+01
 104	1	0.20400000E+01 0.80875888E+00 0.59825950E-05 0.89686576E+00 0.10441333E+01
 105	1	0.20500000E+01 0.82931942E+00 0.63553928E-05 0.89279224E+00 0.10470001E+01
 106	1	0.20600000E+01 0.86254891E+00 0.71867545E-05 0.88850140E+00 0.10499556E+01
 107	1	0.20700000E+01 0.88318806E+00 0.80049334E-05 0.88385041E+00 0.10530334E+01
 108	1	0.20800000E+01 0.90885259E+00 0.85033311E-05 0.87923807E+00 0.10561556E+01
 109	1	0.20900000E+01 0.92542268E+00 0.93963577E-05 0.87424605E+00 0.10593778E+01
 110	1	0.21000000E+01 0.95429723E+00 0.10597722E-04 0.86888824E+00 0.10627445E+01
 111	1	0.21100000E+01 0.98246463E+00 0.11275094E-04 0.86335426E+00 0.10662111E+01
 112	1	0.21200000E+01 0.10133319E+01 0.13221452E-04 0.85719697E+00 0.10698333E+01
 113	1	0.21300000E+01 0.10482450E+01 0.15072870E-04 0.85042113E+00 0.10736333E+01
 114	1	0.21400000E+01 0.10906622E+01 0.17516146E-04 0.84360998E+00 0.10774889E+01
 115	1	0.21500000E+01 0.11550980E+01 0.21943389E-04 0.83539421E+00 0.10817333E+01
 116	1	0.21600000E+01 0.11820339E+01 0.23821244E-04 0.82701471E+00 0.10859778E+01
 117	1	0.21700000E+01 0.12207221E+01 0.25967813E-04 0.81886780E+00 0.10902778E+01
 118	1	0.21800000E+01 0.12452339E+01 0.29218432E-04 0.80904919E+00 0.10948222E+01
 119	1	0.21900000E+01 0.13680130E+01 0.42108603E-04 0.79768425E+00 0.10997000E+01
 120	1	0.22000000E+01 0.13783289E+01 0.49544808E-04 0.78473231E+00 0.11048445E+01
 121	1	0.22100000E+01 0.14854059E+01 0.64616165E-04 0.77039367E+00 0.11101667E+01
 122	1	0.22200000E+01 0.15702323E+01 0.90773453E-04 0.75422364E+00 0.11158111E+01
 123	1	0.22300000E+01 0.16975282E+01 0.14683172E-03 0.73116427E+00 0.11221666E+01
 124	1	0.22400000E+01 0.17952945E+01 0.22958117E-03 0.70769872E+00 0.11285000E+01
 125	1	0.22500000E+01 0.18906487E+01 0.32160289E-03 0.67614000E+00 0.11356223E+01
 126	1	0.22600000E+01 0.26365065E+01 0.12571248E-02 0.62944748E+00 0.11431667E+01
 127	1	0.22700000E+01 0.25150125E+01 0.26534225E-02 0.50793528E+00 0.11539333E+01
 128	1	0.22800000E+01 0.22940421E+01 0.14156718E-01 0.15018949E+00 0.11654667E+01
 129	1	0.22900000E+01 0.23440141E+01 0.20997469E-01 0.67008551E-02 0.11731334E+01
 130	1	0.23000000E+01 0.20666651E+01 0.13640753E-01 0.49617838E-01 0.11804777E+01
 131	1	0.23100000E+01 0.17592654E+01 0.60382702E-02 0.62645766E-01 0.11874889E+01
 132	1	0.23200000E+01 0.15768240E+01 0.53497043E-02 0.59896733E-02 0.11938667E+01
 133	1	0.23300000E+01 0.15977409E+01 0.34061235E-02 0.20291442E-02 0.11996555E+01
 134	1	0.23400000E+01 0.14265263E+01 0.23084288E-02 0.33109858E-02 0.12057667E+01
 135	1	0.23500000E+01 0.13262720E+01 0.15011104E-02 0.19560636E-02 0.12111778E+01
 136	1	0.23600000E+01 0.13332648E+01 0.13597171E-02 0.71195867E-03 0.12165889E+01
 137	1	0.23700000E+01 0.12335491E+01 0.12366941E-02 0.60518000E-02 0.12217000E+01
 138	1	0.23800000E+01 0.12214195E+01 0.11203860E-02 0.44890282E-02 0.12266001E+01
 139	1	0.23900000E+01 0.11547845E+01 0.91852941E-03 0.30842638E-02 0.12315333E+01
 140	1	0.24000000E+01 0.11338537E+01 0.77734879E-03 0.22806187E-02 0.12361000E+01
 141	1	0.24100000E+01 0.10962413E+01 0.68427401E-03 0.51163596E-02 0.76348889E+00
 142	1	0.24200000E+01 0.10486278E+01 0.60740118E-03 0.23971767E-02 0.76808888E+00
 143	1	0.24300000E+01 0.10226522E+01 0.55691768E-03 0.10315960E-02 0.77237779E+00
 144	1	0.24400000E+01 0.99346341E+00 0.41644383E-03 0.51696311E-03 0.77657777E+00
 145	1	0.24500000E+01 0.98515025E+00 0.38669061E-03 0.25458607E-02 0.78072220E+00
 146	1	0.24600000E+01 0.94782943E+00 0.41643656E-03 0.18117993E-02 0.78485554E+00
 147	1	0.24700000E+01 0.92499698E+00 0.36048740E-03 0.24279167E-02 0.78887779E+00
 148	1	0.24800000E+01 0.89999638E+00 0.29654041E-03 0.12243100E-02 0.79276669E+00
 149	1	0.24900000E+01 0.87601125E+00 0.32045337E-03 0.12541140E-02 0.79662222E+00
 150	1	0.25000000E+01 0.86219974E+00 0.27552247E-03 0.64272222E-03 0.80043334E+00
 151	1	0.25100000E+01 0.83665377E+00 0.26861282E-03 0.46510000E-04 0.80413336E+00
 152	1	0.25200000E+01 0.83222583E+00 0.25648060E-03 0.56918178E-03 0.80786669E+00
 153	1	0.25300000E+01 0.79507405E+00 0.22812055E-03 0.40448622E-03 0.81145555E+00
 154	1	0.25400000E+01 0.78944279E+00 0.20820248E-03 0.17481771E-02 0.81492221E+00
 155	1	0.25500000E+01 0.77442999E+00 0.20500580E-03 0.11289684E-02 0.81843334E+00
 156	1	0.25600000E+01 0.77999272E+00 0.18951289E-03 0.69381311E-03 0.82185555E+00
 157	1	0.25700000E+01 0.74188543E+00 0.19107445E-03 0.20781687E-02 0.82525557E+00
 158	1	0.25800000E+01 0.72787444E+00 0.17181729E-03 0.61376333E-03 0.82858890E+00
 159	1	0.25900000E+01 0.71275105E+00 0.16030834E-03 0.31062756E-03 0.83185554E+00
 160	1	0.26000000E+01 0.71093295E+00 0.15009240E-03 0.10467351E-02 0.83514446E+00
 161	1	0.26100000E+01 0.69211898E+00 0.13688638E-03 0.56453200E-03 0.83834445E+00
 162	1	0.26200000E+01 0.68332703E+00 0.13598787E-03 0.11352822E-03 0.84149998E+00
 163	1	0.26300000E+01 0.66965649E+00 0.13594728E-03 0.46251756E-03 0.84463334E+00
 164	1	0.26400000E+01 0.65694796E+00 0.13252530E-03 0.49249333E-03 0.84771109E+00
 165	1	0.26500000E+01 0.65498071E+00 0.11931498E-03 0.40781867E-03 0.85068887E+00
 166	1	0.26600000E+01 0.63604271E+00 0.11115277E-03 0.52731378E-03 0.85367775E+00
 167	1	0.26700000E+01 0.62843816E+00 0.10917324E-03 0.12370067E-03 0.85666668E+00
 168	1	0.26800000E+01 0.61203842E+00 0.10702249E-03 0.30873111E-03 0.85960001E+00
 169	1	0.26900000E+01 0.60342308E+00 0.10156144E-03 0.72646956E-03 0.86246669E+00
 170	1	0.27000000E+01 0.59395390E+00 0.98046871E-04 0.16092889E-03 0.86535555E+00
 171	1	0.27100000E+01 0.58308286E+00 0.93598774E-04 0.83825822E-03 0.86817777E+00
 172	1	0.27200000E+01 0.57696274E+00 0.94485999E-04 0.14598511E-03 0.87096667E+00
 173	1	0.27300000E+01 0.57172559E+00 0.92278275E-04 0.99926000E-04 0.87371111E+00
 174	1	0.27400000E+01 0.56096737E+00 0.87594739E-04 0.17073667E-03 0.87642223E+00
 175	1	0.27500000E+01 0.56282558E+00 0.81484154E-04 0.45197778E-04 0.87913334E+00
 176	1	0.27600000E+01 0.55227266E+00 0.80804510E-04 0.32845000E-03 0.88174444E+00
 177	1	0.27700000E+01 0.53958325E+00 0.78064151E-04 0.27416889E-04 0.88442224E+00
 178	1	0.27800000E+01 0.53236401E+00 0.77667316E-04 0.46760222E-03 0.88702220E+00
 179	1	0.27900000E+01 0.52483256E+00 0.71598259E-04 0.35355489E-03 0.88957775E+00
 180	1	0.28000000E+01 0.51816751E+00 0.73754240E-04 0.17229333E-03 0.89213336E+00
 181	1	0.28100000E+01 0.50742686E+00 0.67844147E-04 0.45919778E-04 0.89468890E+00
 182	1	0.28200000E+01 0.49932792E+00 0.65655926E-04 0.56726889E-04 0.89722222E+00
 183	1	0.28300000E+01 0.49473550E+00 0.66120060E-04 0.17684044E-03 0.89971113E+00
 184	1	0.28400000E+01 0.48592762E+00 0.64554592E-04 0.21051178E-03 0.90215558E+00
 185	1	0.28500000E+01 0.47739658E+00 0.58843114E-04 0.40694044E-03 0.90455556E+00
 186	1	0.28600000E+01 0.47771646E+00 0.60365204E-04 0.19037133E-03 0.90694445E+00
 187	1	0.28700000E+01 0.47074931E+00 0.56170307E-04 0.18833444E-03 0.90936667E+00
 188	1	0.28800000E+01 0.46147799E+00 0.57119823E-04 0.12540044E-03 0.91171110E+00
 189	1	0.28900000E+01 0.45503152E+00 0.56434222E-04 0.39996133E-03 0.91402221E+00
 190	1	0.29000000E+01 0.45301624E+00 0.52791085E-04 0.15717311E-03 0.91634446E+00
 191	1	0.29100000E+01 0.45060031E+00 0.52607064E-04 0.42549844E-03 0.91861111E+00
 192	1	0.29200000E+01 0.44189678E+00 0.51945833E-04 0.31251267E-03 0.92091113E+00
 193	1	0.29300000E+01 0.43252696E+00 0.50445131E-04 0.11735844E-03 0.92314446E+00
 194	1	0.29400000E+01 0.43034006E+00 0.48738563E-04 0.21620533E-03 0.92540002E+00
 195	1	0.29500000E+01 0.42693201E+00 0.47194762E-04 0.34904644E-03 0.92756665E+00
 196	1	0.29600000E+01 0.42276875E+00 0.46919137E-04 0.24123422E-03 0.92975557E+00
 197	1	0.29700000E+01 0.41746273E+00 0.46019548E-04 0.92389556E-04 0.93193334E+00
 198	1	0.29800000E+01 0.41199797E+00 0.46047962E-04 0.45893356E-03 0.93410003E+00
 199	1	0.29900000E+01 0.40335970E+00 0.42921908E-04 0.22723422E-03 0.93625557E+00
 200	1	0.30000000E+01 0.40000391E+00 0.43603462E-04 0.20542111E-03 0.93834442E+00
 201	1	0.30100000E+01 0.39799277E+00 0.42048005E-04 0.17437533E-03 0.94044447E+00
 202	1	0.30200000E+01 0.39093533E+00 0.41362969E-04 0.38533333E-05 0.94248891E+00
 203	1	0.30300000E+01 0.38690519E+00 0.40027170E-04 0.40381378E-03 0.94459999E+00
 204	1	0.30400000E+01 0.38277897E+00 0.40094490E-04 0.98165111E-04 0.94662225E+00
 205	1	0.30500000E+01 0.38025926E+00 0.38138271E-04 0.22468889E-05 0.94865555E+00
 206	1	0.30600000E+01 0.37592569E+00 0.37306479E-04 0.62482222E-05 0.95063335E+00
 207	1	0.30700000E+01 0.37464955E+00 0.38418483E-04 0.20857444E-03 0.95261109E+00
 208	1	0.30800000E+01 0.36308463E+00 0.35806035E-04 0.99494000E-04 0.95456666E+00
 209	1	0.30900000E+01 0.36048183E+00 0.35933194E-04 0.27511511E-03 0.95655555E+00
 210	1	0.31000000E+01 0.35926670E+00 0.34803762E-04 0.23436511E-03 0.95846665E+00
 211	1	0.31100000E+01 0.35946778E+00 0.34419824E-04 0.94583333E-04 0.96039999E+00
 212	1	0.31200000E+01 0.34984650E+00 0.33944632E-04 0.56693111E-04 0.96231109E+00
 213	1	0.31300000E+01 0.34942377E+00 0.33343261E-04 0.18099667E-03 0.96422219E+00
 214	1	0.31400000E+01 0.34505044E+00 0.31928102E-04 0.32222978E-03 0.96607780E+00
 215	1	0.31500000E+01 0.34350788E+00 0.31946536E-04 0.40518889E-04 0.96792221E+00
 216	1	0.31600000E+01 0.33854462E+00 0.31352484E-04 0.81846444E-04 0.96977776E+00
 217	1	0.31700000E+01 0.33622924E+00 0.30765771E-04 0.39502222E-04 0.97161108E+00
 218	1	0.31800000E+01 0.33316857E+00 0.30499122E-04 0.22855556E-04 0.97344446E+00
 219	1	0.31900000E+01 0.32714110E+00 0.30332300E-04 0.24173111E-04 0.97524446E+00
 220	1	0.32000000E+01 0.32629662E+00 0.29352382E-04 0.21034533E-03 0.97702223E+00
 221	1	0.32100000E+01 0.32185500E+00 0.29257105E-04 0.14026000E-04 0.97878891E+00
 222	1	0.32200000E+01 0.31672884E+00 0.27673632E-04 0.31128889E-05 0.98056668E+00
 223	1	0.32300000E+01 0.31305170E+00 0.27603371E-04 0.10240222E-03 0.98227775E+00
 224	1	0.32400000E+01 0.31492490E+00 0.27952278E-04 0.33844444E-06 0.98404443E+00
 225	1	0.32500000E+01 0.30859796E+00 0.27317384E-04 0.20199511E-03 0.98576665E+00
 226	1	0.32600000E+01 0.30953749E+00 0.26198537E-04 0.15414889E-04 0.98746669E+00
 227	1	0.32700000E+01 0.30674484E+00 0.26025907E-04 0.42024667E-04 0.98917776E+00
 228	1	0.32800000E+01 0.30189429E+00 0.26326714E-04 0.53793333E-04 0.99083334E+00
 229	1	0.32900000E+01 0.29829364E+00 0.25736860E-04 0.11915956E-03 0.99254447E+00
 230	1	0.33000000E+01 0.29373059E+00 0.24865744E-04 0.13207556E-04 0.99418890E+00
 231	1	0.33100000E+01 0.29241605E+00 0.25251092E-04 0.42848889E-05 0.99580002E+00
 232	1	0.33200000E+01 0.28892465E+00 0.24147355E-04 0.22433333E-05 0.99747777E+00
 233	1	0.33300000E+01 0.28545483E+00 0.24245067E-04 0.62092222E-04 0.99910003E+00
 234	1	0.33400000E+01 0.28588426E+00 0.24033584E-04 0.14887289E-03 0.10006889E+01
 235	1	0.33500000E+01 0.28409408E+00 0.23740597E-04 0.19654889E-03 0.10022777E+01
 236	1	0.33600000E+01 0.27906766E+00 0.23359135E-04 0.93735556E-04 0.10038778E+01
 237	1	0.33700000E+01 0.27663360E+00 0.22846022E-04 0.39460000E-05 0.10054556E+01
 238	1	0.33800000E+01 0.27373201E+00 0.23065213E-04 0.13817778E-03 0.10070111E+01
 239	1	0.33900000E+01 0.27096709E+00 0.22164878E-04 0.30217111E-04 0.10085666E+01
 240	1	0.34000000E+01 0.26916411E+00 0.21726685E-04 0.63317111E-04 0.10101334E+01
 241	1	0.34100000E+01 0.26618605E+00 0.21902443E-04 0.78715778E-04 0.10116445E+01
 242	1	0.34200000E+01 0.26470111E+00 0.21427230E-04 0.19300733E-03 0.10131778E+01
 243	1	0.34300000E+01 0.26473790E+00 0.21571748E-04 0.61888889E-05 0.10146888E+01
 244	1	0.34400000E+01 0.26118463E+00 0.20505353E-04 0.22925911E-03 0.10161889E+01
 245	1	0.34500000E+01 0.25887530E+00 0.20759631E-04 0.12272622E-03 0.10176667E+01
 246	1	0.34600000E+01 0.25616613E+00 0.20398284E-04 0.22053111E-04 0.10191667E+01
 247	1	0.34700000E+01 0.25291604E+00 0.20261616E-04 0.73701556E-04 0.10206000E+01
 248	1	0.34800000E+01 0.25469257E+00 0.20249252E-04 0.69708889E-05 0.10220778E+01
 249	1	0.34900000E+01 0.25181518E+00 0.19694991E-04 0.13667511E-03 0.10235333E+01
 250	1	0.35000000E+01 0.24739972E+00 0.19304157E-04 0.16746489E-03 0.10249778E+01
 251	1	0.35100000E+01 0.24597959E+00 0.19199764E-04 0.13284956E-03 0.10264111E+01
 252	1	0.35200000E+01 0.24481721E+00 0.19065928E-04 0.23194422E-03 0.10278223E+01
 253	1	0.35300000E+01 0.24335676E+00 0.18980001E-04 0.88178444E-04 0.10292555E+01
 254	1	0.35400000E+01 0.24003754E+00 0.18182234E-04 0.28625778E-04 0.10306555E+01
 255	1	0.35500000E+01 0.23842125E+00 0.18506711E-04 0.38488444E-04 0.10320556E+01
 256	1	0.35600000E+01 0.23557449E+00 0.18144597E-04 0.52548444E-04 0.10334556E+01
 257	1	0.35700000E+01 0.23388986E+00 0.17887359E-04 0.29652222E-04 0.10348001E+01
 258	1	0.35800000E+01 0.23402731E+00 0.17657764E-04 0.74038889E-04 0.10361888E+01
 259	1	0.35900000E+01 0.23147710E+00 0.17563952E-04 0.14904844E-03 0.10375333E+01
 260	1	0.36000000E+01 0.22773538E+00 0.17297012E-04 0.90964889E-04 0.10388666E+01
 261	1	0.36100000E+01 0.22778357E+00 0.16897086E-04 0.63095556E-04 0.10402222E+01
 262	1	0.36200000E+01 0.22610796E+00 0.16902486E-04 0.10610267E-03 0.10415555E+01
 263	1	0.36300000E+01 0.22218848E+00 0.17009885E-04 0.17330644E-03 0.10428778E+01
 264	1	0.36400000E+01 0.21935051E+00 0.16723153E-04 0.86501778E-04 0.10441889E+01
 265	1	0.36500000E+01 0.22023239E+00 0.16383296E-04 0.11711422E-03 0.10455000E+01
 266	1	0.36600000E+01 0.21890646E+00 0.16123373E-04 0.51269111E-04 0.10467889E+01
 267	1	0.36700000E+01 0.21575741E+00 0.16080614E-04 0.23546000E-04 0.10480889E+01
 268	1	0.36800000E+01 0.21379082E+00 0.15963040E-04 0.61436444E-04 0.10493778E+01
 269	1	0.36900000E+01 0.21329819E+00 0.15684376E-04 0.19588222E-04 0.10506444E+01
 270	1	0.37000000E+01 0.21264492E+00 0.15614465E-04 0.35564444E-05 0.10519111E+01
 271	1	0.37100000E+01 0.21114322E+00 0.15405220E-04 0.18868444E-04 0.10531889E+01
 272	1	0.37200000E+01 0.20824510E+00 0.15119309E-04 0.86352667E-04 0.10544000E+01
 273	1	0.37300000E+01 0.20740496E+00 0.15084756E-04 0.57760667E-04 0.10556556E+01
 274	1	0.37400000E+01 0.20759885E+00 0.14909646E-04 0.10778200E-03 0.10569000E+01
 275	1	0.37500000E+01 0.20368373E+00 0.14798221E-04 0.58616889E-04 0.10581223E+01
 276	1	0.37600000E+01 0.20190732E+00 0.14748195E-04 0.76318222E-04 0.10593444E+01
 277	1	0.37700000E+01 0.20074374E+00 0.14505871E-04 0.32142889E-04 0.10605333E+01
 278	1	0.37800000E+01 0.19929225E+00 0.14545635E-04 0.11127533E-03 0.10617555E+01
